repayment_id,loan_id,principal_paid,interest_paid,payment_date,late_days
620,1875,2302.5,619.11,2021-11-28,31
621,2092,2574.47,772.83,2023-09-24,40
622,617,3615.78,241.72,2023-12-10,52
623,1816,4291.8,984.07,2026-06-16,33
624,2480,645.76,684.77,2025-09-06,25
625,53,3162.56,297.61,2025-01-04,40
626,697,4375.45,86.59,2026-05-10,17
627,553,4494.56,489.35,2026-06-16,16
628,1577,1242.12,623.92,2022-08-11,24
629,2807,1763.94,578.11,2024-08-16,29
630,686,1173.89,578.44,2025-05-31,42
631,2934,2440.98,393.47,2022-10-17,0
632,2009,1060.52,127.1,2024-04-14,8
633,957,197.6,626.24,2022-04-04,50
634,2263,1657.52,897.5,2023-05-07,32
635,2779,4738.58,501.18,2022-10-05,50
636,2752,675.11,523.25,2024-03-19,2
637,1018,4621.34,974.83,2021-08-05,17
638,1807,4547.48,441.26,2026-02-28,16
639,1024,3062.52,606.16,2021-12-31,16
640,577,2503.74,99.82,2022-06-23,56
641,811,3745.68,561.39,2021-09-28,25
642,2230,4127.1,470.1,2022-11-09,31
643,1995,675.42,462.71,2026-03-22,17
644,1863,1945.26,105.23,2024-01-16,59
645,2221,2008.41,504.23,2022-01-27,1
646,1158,126.57,889.36,2022-05-11,52
647,2961,429.04,193.99,2021-08-29,15
648,801,2164.5,478.07,2025-05-25,14
649,943,4950.08,395.94,2024-05-17,19
650,1584,284.44,938.49,2025-11-11,17
651,2459,3275.91,34.64,2024-10-19,39
652,2415,4260.81,71.26,2021-06-29,59
653,2975,4691.05,326.64,2024-11-29,20
654,2278,3575.2,115.62,2022-06-16,21
655,842,1965.93,265.42,2023-07-24,36
656,1054,1688.61,769.99,2025-12-03,14
657,2789,277.14,545.97,2022-08-11,18
658,950,1194.77,708.37,2026-06-05,59
659,306,1947.06,172.06,2024-06-27,50
660,66,2710.73,341.54,2026-01-06,23
661,2812,2363.74,982.76,2026-04-07,26
662,283,1000.64,249.69,2021-11-08,0
663,79,1730.31,335.88,2023-11-02,43
664,1473,4923.65,229.02,2025-06-18,9
665,2953,1173.45,460.17,2025-10-14,35
666,1013,4856.14,773.33,2024-01-03,17
667,1030,4714.38,714.08,2025-04-22,45
668,1646,1676.68,441.44,2025-02-22,1
669,1415,4022.38,102.53,2025-09-29,39
670,1554,707.84,215.84,2022-11-30,16
671,2347,4377.68,825.6,2024-03-16,18
672,880,3744.69,558.79,2025-07-15,38
673,2494,3347.42,564.75,2023-01-12,26
674,311,2692.94,596.49,2023-08-05,5
675,539,3007.81,22.67,2023-06-21,9
676,2086,2054.51,37.38,2022-06-30,53
677,1729,2966.19,761.88,2022-06-13,50
678,1875,4765.69,485.08,2023-03-22,46
679,644,1665.84,341.0,2022-01-26,40
680,1206,1251.05,486.97,2022-06-25,56
681,1757,4774.84,995.22,2022-07-29,17
682,175,4878.66,157.59,2021-12-10,55
683,1908,245.18,607.1,2025-04-25,27
684,833,1422.44,600.61,2023-09-14,12
685,450,3054.44,34.1,2022-11-28,24
686,1532,3911.07,509.76,2024-09-08,16
687,728,766.05,974.89,2024-09-13,10
688,625,3447.54,289.65,2021-11-23,33
689,1626,4536.59,641.17,2024-09-01,32
690,707,2803.16,519.78,2024-02-21,9
691,2729,2357.33,113.05,2023-12-24,60
692,250,2932.07,861.05,2021-09-22,49
693,2656,4369.26,877.34,2025-04-26,22
694,1341,4880.01,970.24,2022-01-17,25
695,1721,4391.51,494.19,2026-04-19,20
696,2440,4623.27,738.6,2023-05-02,37
697,2505,4404.99,133.92,2026-02-03,52
698,2640,1262.87,840.13,2025-04-01,59
699,1108,4192.28,364.75,2024-09-04,36
700,184,4504.2,687.82,2024-11-12,38
701,1569,807.34,649.35,2024-11-14,29
702,117,1601.13,331.51,2022-06-03,32
703,2546,396.3,915.78,2021-09-03,29
704,1062,4913.93,755.33,2021-12-26,21
705,2886,4739.33,751.33,2021-09-25,50
706,698,4074.01,140.66,2025-12-21,31
707,1697,4236.04,879.53,2025-09-06,6
708,317,4433.82,984.23,2021-09-05,45
709,977,414.06,818.58,2025-08-27,25
710,179,3385.95,133.4,2024-06-11,26
711,2907,3510.03,179.91,2021-10-03,31
712,2121,4304.76,258.34,2023-10-04,11
713,1614,818.59,710.37,2025-08-01,4
714,298,3194.86,718.95,2025-07-16,12
715,2611,3352.11,645.92,2023-03-08,55
716,638,4194.39,351.67,2025-06-01,25
717,2108,1474.85,914.24,2021-09-20,41
718,549,4381.96,29.68,2025-06-04,13
719,145,1966.22,214.25,2022-02-05,44
720,214,3245.04,857.88,2025-03-04,47
721,445,4238.22,927.79,2022-06-21,9
722,2252,101.42,659.14,2023-05-13,33
723,2713,3444.85,537.64,2025-11-20,25
724,758,3075.5,109.48,2026-03-30,50
725,2503,4444.64,422.29,2024-11-15,15
726,1728,4344.06,696.82,2024-02-08,24
727,1887,2688.82,761.88,2026-03-09,31
728,1360,2785.61,874.96,2024-08-27,5
729,1485,504.53,779.7,2025-12-01,42
730,741,3046.94,719.78,2023-07-20,26
731,2972,4647.44,707.9,2026-03-18,6
732,268,3054.1,574.77,2025-01-01,55
733,514,2928.59,609.41,2024-05-26,49
734,1030,1672.82,292.85,2023-01-02,19
735,484,276.25,903.51,2024-03-21,54
736,1592,3306.28,783.86,2026-02-17,6
737,1611,2698.47,280.47,2022-04-26,36
738,2297,4027.19,921.55,2023-10-26,3
739,2741,3639.4,24.32,2025-03-04,10
740,726,1535.39,669.57,2023-08-11,39
741,1321,3380.4,827.17,2025-04-23,37
742,2198,3288.31,249.67,2023-12-24,42
743,2209,2276.07,569.69,2022-01-06,18
744,1881,525.37,625.03,2025-12-03,51
745,2110,2862.65,906.56,2025-06-14,58
746,368,372.04,340.99,2023-12-02,0
747,209,2947.03,993.74,2022-10-03,20
748,311,2441.81,652.26,2026-06-20,39
749,2734,1153.88,112.69,2025-05-18,42
750,2216,222.3,971.15,2023-03-22,15
751,852,616.83,979.34,2021-10-29,60
752,251,3965.74,525.48,2023-03-20,52
753,333,4410.97,863.39,2026-02-18,12
754,379,745.79,710.79,2022-05-15,55
755,2838,569.83,206.78,2024-11-29,54
756,928,2624.81,80.85,2024-10-17,16
757,2751,917.67,607.73,2026-03-20,16
758,232,597.77,917.09,2026-05-11,3
759,360,414.86,543.61,2024-04-11,43
760,949,3880.43,770.92,2023-04-05,2
761,893,2153.03,962.48,2023-03-20,23
762,892,1338.18,295.52,2024-12-28,22
763,2784,4587.01,883.07,2023-03-10,31
764,2674,1605.71,655.4,2026-01-22,51
765,1169,4682.75,856.89,2023-01-10,56
766,419,4496.6,835.33,2025-07-19,20
767,2483,257.9,27.7,2024-11-10,31
768,101,1105.26,541.25,2025-05-25,10
769,1845,2515.63,895.74,2023-11-24,40
770,666,297.55,235.44,2023-07-21,43
771,1734,3726.9,39.23,2022-11-25,13
772,2084,198.11,477.42,2021-08-17,4
773,2048,1616.69,330.22,2026-02-25,27
774,1395,3784.22,337.14,2023-07-14,58
775,857,2885.8,620.57,2024-10-19,12
776,2748,3182.32,374.75,2024-01-10,0
777,315,1013.41,199.69,2023-01-12,35
778,1229,2286.06,742.95,2023-10-20,9
779,1642,1994.86,710.11,2025-01-30,9
780,726,2096.74,157.17,2025-08-20,11
781,2711,2274.11,188.99,2025-04-24,27
782,2888,1292.43,812.98,2024-08-03,38
783,517,1210.17,509.48,2022-04-29,46
784,2666,4769.46,761.27,2025-02-13,43
785,2270,3568.07,675.79,2024-01-26,16
786,313,3581.95,178.59,2024-11-13,59
787,657,1701.52,206.99,2026-05-26,44
788,1093,2086.02,908.04,2024-06-17,50
789,2854,4056.22,974.29,2025-02-09,41
790,1651,3443.03,373.69,2025-10-18,29
791,565,1180.88,849.1,2024-04-12,6
792,2035,1110.79,788.43,2026-03-24,6
793,261,211.69,619.35,2022-12-24,40
794,1939,1711.35,473.65,2026-02-12,50
795,659,4159.46,514.47,2022-07-29,40
796,2453,4082.73,900.12,2023-07-19,33
797,919,4031.9,287.39,2023-12-16,49
798,2766,4344.65,748.47,2023-07-20,46
799,1786,1059.04,393.74,2024-12-14,60
800,2610,2280.47,146.76,2024-12-23,5
801,2976,4248.44,62.32,2023-04-25,58
802,2060,2051.52,535.79,2024-06-22,28
803,1417,2771.59,373.24,2023-01-26,2
804,1654,4641.24,625.46,2026-02-08,48
805,162,2169.4,511.69,2022-09-25,50
806,1398,1064.08,954.63,2024-10-04,27
807,2271,2077.19,46.51,2025-11-10,10
808,172,1503.0,713.17,2025-02-23,29
809,183,1967.39,805.75,2022-02-14,5
810,818,499.54,247.88,2025-01-31,19
811,2964,1309.79,828.68,2021-08-04,31
812,759,3620.63,521.36,2024-07-22,43
813,600,1989.42,598.11,2024-06-30,52
814,2002,226.99,309.82,2022-05-23,55
815,525,3676.3,978.45,2025-12-14,27
816,1038,337.92,465.37,2022-03-17,57
817,1283,4989.45,253.96,2021-08-04,6
818,414,4396.7,695.68,2023-06-25,9
819,1678,2205.89,579.46,2022-02-21,16
820,2799,4094.95,566.83,2022-06-01,19
821,1704,4558.19,746.96,2023-03-04,30
822,570,1380.48,843.54,2024-03-16,7
823,544,3480.68,392.99,2026-06-13,56
824,2993,4603.21,429.36,2025-04-06,14
825,2537,3432.7,821.86,2024-10-31,39
826,198,4927.18,734.77,2023-06-20,31
827,1936,312.01,394.75,2025-12-11,14
828,976,2426.19,599.15,2023-07-03,51
829,403,3649.63,52.49,2022-03-13,20
830,1402,4531.98,67.51,2023-06-20,42
831,1113,1865.21,167.82,2022-04-20,30
832,1170,4360.83,267.93,2022-07-26,42
833,331,4143.36,508.08,2022-01-21,11
834,1160,4994.18,443.41,2023-06-28,37
835,2582,3512.72,237.77,2025-10-22,43
836,578,4690.77,839.38,2023-01-26,9
837,683,1062.15,936.83,2025-08-30,52
838,220,3473.47,401.69,2023-06-12,49
839,1826,1082.13,840.58,2025-09-16,14
840,1694,1814.81,935.65,2024-02-15,12
841,2011,3826.73,875.59,2023-01-11,22
842,1774,1551.78,913.05,2022-01-01,55
843,2060,380.07,617.86,2025-01-03,11
844,1055,2601.71,241.72,2022-08-21,30
845,1807,2515.49,704.75,2023-06-29,53
846,402,3008.83,362.83,2022-09-17,46
847,1691,815.63,778.57,2025-02-02,9
848,1727,455.17,507.22,2024-11-24,38
849,2911,4526.25,569.84,2025-11-23,49
850,361,2711.56,349.65,2024-10-27,5
851,1296,444.62,195.02,2026-01-31,55
852,835,4938.94,712.66,2025-03-25,27
853,2633,3023.78,131.7,2024-05-04,52
854,88,671.55,710.24,2023-08-11,48
855,635,3150.41,48.72,2023-04-24,18
856,1933,3010.92,629.91,2025-10-20,60
857,1530,1400.3,50.01,2025-09-17,57
858,1762,793.86,440.09,2023-03-25,38
859,686,3697.92,172.45,2022-03-27,57
860,1788,519.71,24.49,2022-08-26,39
861,401,4284.0,696.78,2024-12-28,60
862,2532,968.09,414.72,2024-08-31,11
863,2697,2221.61,649.26,2024-11-30,25
864,1935,4484.26,262.56,2024-07-27,23
865,632,2705.52,106.88,2022-04-22,56
866,669,1892.82,944.85,2022-02-23,29
867,746,3325.2,431.19,2021-12-16,45
868,2160,547.78,244.66,2023-11-30,39
869,2003,550.98,90.44,2022-11-22,20
870,2620,3928.83,302.44,2022-10-03,54
871,1535,2767.07,868.59,2025-03-19,16
872,1760,1676.88,94.2,2022-11-15,49
873,1609,1495.22,594.28,2022-06-22,60
874,2307,3487.64,348.17,2022-08-31,42
875,575,1014.22,962.71,2026-01-09,50
876,114,4552.26,238.39,2022-10-13,15
877,2456,2764.45,289.6,2024-09-18,30
878,122,4420.85,29.3,2022-09-19,38
879,145,4910.88,941.54,2022-05-20,2
880,732,2186.54,336.88,2022-11-08,3
881,2678,3072.4,126.46,2024-12-28,50
882,434,3516.42,212.87,2026-02-19,10
883,1554,1040.21,452.31,2023-06-16,54
884,2721,4832.55,847.03,2025-03-21,52
885,2451,3557.95,670.96,2025-01-28,29
886,429,1162.95,417.79,2023-11-04,34
887,649,3227.45,764.55,2025-05-15,23
888,259,1523.98,172.21,2026-03-13,11
889,2824,4642.03,66.86,2023-08-04,48
890,63,4492.28,758.51,2025-03-22,44
891,547,683.35,932.54,2024-02-10,59
892,2678,4536.45,976.57,2022-10-14,49
893,1,2609.72,485.22,2022-05-03,25
894,2265,4282.13,34.59,2024-03-04,58
895,2077,2501.33,867.45,2026-05-23,9
896,2438,1619.95,994.84,2021-11-21,13
897,347,1300.82,884.57,2023-09-29,16
898,2321,4122.08,236.69,2025-04-24,7
899,2755,3695.83,967.68,2024-04-08,17
900,400,4329.57,541.23,2023-09-19,2
901,2103,2469.3,183.53,2022-11-11,22
902,793,4573.14,21.71,2025-03-16,48
903,126,259.75,391.44,2026-04-03,46
904,2999,369.56,152.84,2024-01-13,28
905,1534,1455.51,767.87,2026-01-22,22
906,2566,2617.16,88.05,2025-08-09,23
907,2775,3043.52,759.91,2025-05-13,58
908,469,4181.74,341.28,2023-10-13,44
909,585,2995.25,842.66,2023-06-07,12
910,380,4877.01,222.64,2022-07-02,52
911,1041,1801.15,964.71,2025-03-24,1
912,1708,4709.1,650.18,2022-09-11,51
913,2284,4976.32,241.89,2021-08-06,5
914,2857,629.73,256.69,2022-07-28,28
915,1616,865.55,144.02,2023-02-13,9
916,242,4294.7,984.12,2022-04-25,22
917,478,413.65,452.55,2022-02-01,10
918,1787,1797.21,473.3,2023-12-31,27
919,1966,4620.12,529.75,2021-07-02,54
920,1975,3387.75,532.98,2022-09-18,24
921,1502,2226.79,599.28,2025-10-31,9
922,2114,1273.71,403.2,2021-07-17,46
923,2201,4236.81,716.81,2024-03-21,29
924,502,1212.92,649.12,2022-05-03,7
925,2095,122.08,74.64,2022-09-23,25
926,2968,4032.58,906.11,2023-06-19,12
927,1385,3345.37,245.59,2026-05-16,59
928,2581,4325.95,68.9,2023-06-15,15
929,608,884.91,175.72,2022-02-12,51
930,305,1685.51,961.87,2024-08-09,18
931,2847,4429.53,583.36,2022-03-19,37
932,1513,2185.66,197.04,2024-01-14,38
933,2946,4209.29,938.82,2023-01-05,49
934,900,454.58,58.22,2022-01-14,45
935,781,1601.45,864.42,2023-08-04,55
936,2180,557.07,288.7,2026-03-09,48
937,2536,2069.35,61.87,2023-02-03,57
938,275,3839.23,481.93,2022-01-12,12
939,370,4628.64,517.71,2025-11-12,46
940,437,1884.72,419.34,2024-12-20,49
941,151,4072.31,77.2,2022-05-04,44
942,1655,3310.9,450.38,2022-08-31,45
943,904,2521.76,362.11,2021-12-20,30
944,2368,3243.68,219.15,2024-10-10,6
945,2871,1511.36,659.9,2026-06-14,18
946,1131,2052.48,360.7,2022-01-17,1
947,2336,2150.83,551.36,2025-10-02,32
948,2196,3062.68,487.89,2024-12-01,27
949,1551,4272.22,202.6,2024-06-28,38
950,1731,3652.33,720.24,2024-03-15,6
951,1506,439.64,784.38,2025-03-30,51
952,2111,2610.82,316.28,2026-06-12,33
953,1841,2333.42,585.59,2025-06-24,38
954,2177,3278.52,570.04,2024-10-02,35
955,1990,4607.12,628.76,2023-09-26,16
956,2483,2354.85,990.9,2023-07-20,46
957,2690,1559.79,381.35,2022-03-16,44
958,1400,3705.93,592.44,2024-10-31,6
959,988,564.14,241.5,2023-05-04,20
960,360,4890.16,231.71,2023-10-09,22
961,2077,550.31,158.84,2024-12-27,29
962,241,4708.25,372.78,2024-01-31,36
963,1164,685.76,822.08,2023-10-12,49
964,1097,2209.96,414.33,2022-07-10,22
965,1572,196.11,207.9,2023-02-26,11
966,2100,4651.41,170.6,2025-08-22,48
967,2427,470.8,364.57,2022-03-18,51
968,1147,3474.42,817.59,2022-11-08,23
969,233,2043.09,73.08,2021-10-15,42
970,2489,2523.74,939.73,2024-04-13,6
971,1411,1866.49,618.66,2022-07-01,32
972,2828,2938.1,910.56,2021-11-30,31
973,858,376.21,631.53,2023-03-05,25
974,1471,2706.6,27.6,2023-04-06,51
975,845,238.61,297.83,2025-11-19,10
976,2835,3806.77,46.02,2023-09-09,22
977,1245,1638.27,62.0,2022-09-21,37
978,191,3412.74,956.99,2025-12-22,36
979,1742,1257.22,274.88,2023-05-07,30
980,1237,717.42,717.14,2022-08-27,42
981,1231,4913.69,382.26,2022-08-27,26
982,2218,2807.9,848.72,2023-04-23,48
983,1854,2823.49,58.41,2024-01-11,9
984,994,4859.01,324.56,2024-12-13,28
985,32,3094.77,321.99,2023-09-16,15
986,2673,3024.05,95.41,2023-05-08,12
987,2605,903.18,135.67,2026-05-31,48
988,258,4051.98,997.8,2023-07-10,32
989,441,1563.63,860.21,2025-10-10,38
990,877,1316.51,74.64,2021-09-11,28
991,1727,4319.53,830.13,2025-09-29,8
992,1093,3035.4,322.36,2025-06-27,33
993,1653,3794.05,834.64,2021-11-28,23
994,1784,2258.17,269.43,2024-01-24,52
995,470,3526.83,241.97,2026-04-02,54
996,855,1898.2,546.79,2023-10-09,32
997,2716,3860.83,71.61,2024-12-31,11
998,859,1390.12,507.57,2022-06-25,32
999,2329,645.63,452.9,2024-06-22,51
1000,937,4370.63,438.42,2025-07-01,47
1001,2355,2453.04,451.02,2022-04-05,33
1002,1070,4030.38,623.46,2023-09-22,3
1003,1266,1350.49,584.46,2021-10-16,20
1004,610,913.52,391.23,2021-10-19,43
1005,360,2153.89,580.94,2022-07-23,2
1006,2599,251.39,659.26,2025-09-28,28
1007,2484,4676.05,89.59,2024-05-30,26
1008,1607,2234.07,393.0,2022-09-08,35
1009,188,3553.36,825.06,2021-07-14,27
1010,1052,1067.28,346.12,2025-05-19,40
1011,274,2225.28,58.78,2025-01-09,0
1012,2784,4155.51,335.78,2023-02-07,34
1013,1341,3837.09,197.54,2025-11-11,54
1014,494,4698.22,54.9,2026-02-12,31
1015,2183,455.66,997.4,2024-05-20,11
1016,2263,2579.29,50.01,2026-02-18,18
1017,1303,822.22,733.97,2025-01-26,44
1018,2258,221.62,727.01,2026-06-15,60
1019,2554,3399.31,899.71,2023-09-30,54
1020,1823,2265.07,701.65,2025-09-11,4
1021,395,3894.28,860.65,2023-08-22,24
1022,1982,969.75,280.05,2022-02-13,59
1023,1507,4694.87,612.56,2021-08-01,22
1024,2394,207.24,479.06,2021-10-04,35
1025,858,468.44,412.49,2023-01-22,32
1026,428,1754.4,552.87,2025-07-08,47
1027,2646,3198.82,757.93,2022-11-19,5
1028,483,3954.72,856.63,2023-05-30,25
1029,120,1085.98,700.2,2024-10-01,9
1030,90,1565.3,712.72,2025-01-25,26
1031,1592,795.62,725.41,2025-05-22,0
1032,2340,3967.43,531.85,2022-10-09,45
1033,321,340.84,407.87,2025-03-05,19
1034,2395,4176.16,67.04,2021-07-28,9
1035,2664,3315.61,700.3,2023-04-02,8
1036,1525,475.86,76.31,2025-01-14,16
1037,1738,3581.96,185.61,2023-05-18,54
1038,2923,4488.7,697.04,2023-02-21,60
1039,1075,992.66,973.76,2024-10-13,46
1040,532,3108.45,934.22,2023-10-04,44
1041,2550,3029.14,525.86,2022-10-24,27
1042,2481,2395.76,481.34,2026-03-09,10
1043,1671,2970.91,224.54,2025-03-18,52
1044,1685,3482.37,879.52,2023-10-20,33
1045,844,3791.97,183.21,2022-11-17,7
1046,984,4058.91,207.78,2023-02-16,44
1047,1018,875.72,166.43,2025-05-04,4
1048,858,4140.02,824.87,2022-04-17,10
1049,635,3461.67,309.24,2024-01-27,8
1050,2943,4548.42,794.08,2026-01-31,33
1051,604,4082.49,32.18,2024-03-08,58
1052,813,4757.93,106.05,2024-05-05,29
1053,1172,3161.25,968.9,2024-04-22,5
1054,1838,2796.57,971.55,2025-09-26,27
1055,1863,4600.67,372.04,2022-04-30,52
1056,148,787.61,328.94,2025-01-02,6
1057,2254,2299.44,978.94,2023-08-24,56
1058,2969,4816.31,903.25,2023-06-30,9
1059,1488,950.16,476.47,2021-12-26,39
1060,1338,4549.06,447.13,2022-06-16,16
1061,2054,1178.04,110.19,2023-05-09,5
1062,2137,672.07,133.03,2025-01-12,32
1063,655,2684.51,471.78,2025-08-09,16
1064,1269,2778.23,649.03,2025-09-29,8
1065,1690,341.67,292.12,2024-09-13,3
1066,2944,1740.18,340.26,2023-01-01,11
1067,1763,4252.07,46.97,2026-06-18,20
1068,2159,3858.63,957.02,2025-11-01,34
1069,2775,304.55,605.63,2025-05-23,27
1070,1055,1006.35,761.09,2024-09-09,40
1071,1298,1257.59,842.92,2024-11-08,38
1072,1145,3417.51,696.34,2026-06-04,9
1073,2701,3536.17,838.23,2022-03-15,60
1074,499,2754.63,63.93,2026-02-20,14
1075,1421,4841.88,276.98,2025-10-31,36
1076,2552,4607.92,187.01,2024-07-09,60
1077,1709,3050.29,994.99,2025-01-07,24
1078,408,4423.93,855.55,2022-03-16,8
1079,964,373.98,299.8,2021-09-24,57
1080,219,1514.84,968.58,2021-06-27,32
1081,2785,4290.46,613.72,2026-06-08,59
1082,2229,2857.92,935.37,2024-01-14,16
1083,2736,3584.03,537.09,2022-11-06,28
1084,70,4364.1,255.24,2025-11-27,43
1085,751,725.43,531.88,2024-09-09,31
1086,1772,3819.22,428.62,2023-06-15,16
1087,718,2178.84,521.2,2021-06-30,7
1088,343,2862.88,701.27,2024-10-24,53
1089,1634,248.83,253.57,2026-02-24,34
1090,657,3306.7,276.0,2024-08-11,19
1091,1531,1355.19,807.85,2024-02-15,5
1092,2305,4758.53,620.68,2024-07-05,25
1093,799,1427.23,86.07,2026-01-28,15
1094,332,2251.21,891.25,2021-12-18,10
1095,1818,4834.26,924.37,2026-01-24,26
1096,2702,4542.82,603.3,2021-12-07,0
1097,1906,2787.27,219.89,2026-04-14,13
1098,2241,1178.08,384.17,2021-10-03,19
1099,914,4624.69,797.24,2023-06-20,9
1100,2728,145.55,120.18,2026-03-09,8
1101,1015,222.4,77.92,2021-08-23,5
1102,651,2116.93,189.87,2023-01-23,3
1103,382,4121.34,857.83,2024-11-28,30
1104,1038,1211.11,684.85,2022-05-17,25
1105,1930,3534.22,560.03,2025-03-22,0
1106,1922,2374.89,821.28,2026-01-05,17
1107,980,4402.35,45.62,2022-09-21,15
1108,2011,3163.18,819.8,2026-04-23,0
1109,1186,3068.37,247.25,2026-01-10,55
1110,101,4131.54,718.79,2024-07-23,6
1111,2499,321.2,309.33,2026-04-04,26
1112,674,556.6,806.9,2022-01-15,25
1113,781,2353.02,56.3,2024-07-17,40
1114,1190,1836.92,936.85,2022-04-24,52
1115,1694,519.66,773.68,2026-01-25,32
1116,2678,3053.13,315.8,2022-04-29,21
1117,2055,1839.57,208.9,2022-03-11,4
1118,478,1672.79,307.73,2025-08-31,56
1119,488,3949.63,670.86,2025-03-28,39
1120,2773,2821.68,931.12,2024-05-01,13
1121,65,3117.03,135.83,2025-10-10,16
1122,2451,3248.5,947.6,2022-06-15,49
1123,1085,3363.9,81.99,2024-09-26,31
1124,1798,1513.84,623.14,2024-07-28,52
1125,93,971.02,771.33,2022-05-06,6
1126,405,3370.03,134.84,2024-05-08,59
1127,1939,4544.71,587.85,2024-02-07,34
1128,1750,3715.59,838.84,2023-08-16,43
1129,2820,1861.33,137.41,2022-12-06,9
1130,465,1281.53,765.19,2024-04-21,8
1131,1189,2147.29,908.25,2021-10-18,18
1132,2814,2230.54,134.58,2025-09-13,49
1133,2798,729.48,866.11,2022-04-23,34
1134,1485,446.35,146.18,2025-04-24,2
1135,1587,2243.67,833.45,2024-04-29,14
1136,1842,1624.24,400.9,2024-06-01,18
1137,1198,4946.42,232.78,2024-11-21,56
1138,353,4948.7,148.37,2022-03-06,28
1139,2793,1782.37,558.23,2025-12-01,54
1140,873,4584.88,520.07,2025-01-30,57
1141,1314,4000.96,168.05,2022-09-09,58
1142,2808,3413.94,729.74,2023-03-23,45
1143,1786,643.23,346.52,2026-06-01,23
1144,399,3881.82,640.34,2025-03-20,23
1145,159,4105.29,908.59,2022-12-03,25
1146,2559,2246.94,891.67,2024-07-20,59
1147,670,3784.69,596.93,2021-11-24,7
1148,970,1538.13,365.75,2026-06-20,22
1149,974,3691.22,169.04,2022-08-05,21
1150,2535,497.48,897.09,2023-07-11,54
1151,2186,2241.44,827.54,2023-05-13,20
1152,313,254.66,784.73,2023-11-06,9
1153,1371,1894.23,153.6,2022-10-31,29
1154,467,3454.98,461.03,2025-08-20,56
1155,1703,972.52,844.45,2024-11-09,10
1156,2430,2003.44,540.42,2023-01-03,35
1157,859,2564.06,379.0,2022-08-23,54
1158,893,4294.27,163.88,2024-02-02,48
1159,1488,4145.64,714.44,2024-05-16,24
1160,419,4589.37,144.18,2023-09-14,3
1161,2976,4014.7,49.9,2024-12-02,50
1162,1737,2141.12,351.19,2023-11-22,38
1163,1368,958.98,238.68,2023-08-03,37
1164,1518,3537.77,501.62,2024-04-23,44
1165,110,4830.41,444.76,2024-03-21,54
1166,38,4000.14,352.58,2026-03-17,0
1167,2862,754.47,730.98,2024-01-25,37
1168,1986,2614.13,65.86,2021-11-06,51
1169,482,3748.09,43.8,2025-11-17,6
1170,19,2480.12,759.06,2022-12-18,20
1171,1150,3997.19,70.32,2023-10-27,45
1172,946,2715.49,43.29,2022-07-21,52
1173,802,2044.24,503.49,2025-10-03,7
1174,2631,1411.78,678.3,2022-11-01,4
1175,1862,133.37,154.61,2022-05-19,47
1176,2640,4822.32,753.75,2024-12-24,11
1177,1550,3108.08,513.18,2022-11-18,45
1178,2793,358.85,285.91,2023-03-03,38
1179,2809,213.14,811.63,2023-12-17,1
1180,2429,732.33,23.09,2024-05-24,26
1181,612,4810.5,583.25,2022-07-20,33
1182,1641,4149.14,427.08,2025-09-02,60
1183,988,1628.04,662.4,2021-07-16,53
1184,1579,2881.11,653.09,2024-06-03,2
1185,1140,1583.13,469.42,2025-05-14,8
1186,1445,4398.29,965.41,2023-03-18,14
1187,1759,4461.39,296.9,2023-12-20,44
1188,240,3756.06,871.71,2024-01-03,57
1189,860,2349.7,143.11,2022-03-08,30
1190,2478,1578.29,482.32,2022-06-01,38
1191,372,2720.44,137.6,2022-03-07,50
1192,694,2047.89,249.24,2025-10-02,53
1193,2867,184.62,764.01,2025-03-15,27
1194,2297,2956.4,519.84,2024-12-14,58
1195,507,1313.81,383.49,2026-04-03,17
1196,1009,2344.9,904.89,2024-06-24,47
1197,380,4036.91,30.85,2025-05-18,37
1198,2953,1915.43,801.88,2024-05-28,60
1199,1139,4410.03,300.15,2025-04-29,13
1200,466,3267.18,320.54,2025-08-03,36
1201,2895,3076.94,162.24,2024-05-06,40
1202,2694,2684.27,732.23,2025-04-04,54
1203,973,4810.85,497.37,2021-11-29,19
1204,790,1246.68,252.16,2023-04-14,55
1205,701,3134.81,494.51,2025-05-02,13
1206,896,772.73,294.58,2022-03-13,15
1207,488,3671.23,706.77,2025-02-17,40
1208,49,2316.32,434.42,2025-11-26,39
1209,2447,3222.92,756.78,2025-06-08,31
1210,155,1292.66,297.72,2025-02-23,39
1211,1297,239.48,146.16,2024-11-11,50
1212,1611,1267.15,460.06,2023-03-26,29
