swipe_id,card_id,merchant_id,amount,device_id,timestamp
403,2773,304,1881.64,6b343353-17a,2026-05-20 10:14:26
404,13452,849,898.69,a8e1e14c-893,2026-01-14 13:13:00
405,6946,1963,2992.73,07473ded-e96,2026-05-28 19:58:41
406,6203,1774,2275.61,f6c5db0d-6c3,2026-03-19 10:55:20
407,15977,1907,205.81,8eeddf8b-dd2,2026-06-12 03:32:03
408,9478,364,1867.07,efb1a6b2-ad5,2026-01-03 19:24:48
409,14470,882,2413.43,06bb3425-0bd,2026-02-08 17:14:15
410,447,1779,1711.83,a10d6039-9fb,2026-05-04 01:54:43
411,2641,377,179.79,e839621e-24d,2026-05-27 04:54:46
412,13884,1470,897.71,d8442b56-f35,2026-04-02 08:55:16
413,8315,675,2932.02,22fb28b8-f22,2026-02-15 19:48:01
414,1559,1362,2144.45,900af4c7-04a,2026-02-21 08:03:59
415,17711,129,1315.74,8ed6d48a-6bb,2026-03-17 08:40:30
416,6012,436,1399.26,d1d85ef1-61f,2026-05-24 15:32:46
417,13467,256,272.07,f1958ef7-e22,2026-02-26 04:09:49
418,17375,254,926.74,1e59e392-9ac,2026-01-29 12:44:47
419,13894,444,460.49,4b6e2823-5e7,2026-06-03 13:33:57
420,2683,1346,2061.57,0ac83c67-6f4,2026-06-27 14:02:38
421,2292,1819,2817.89,b0b46da5-98d,2026-03-25 16:58:30
422,11699,1546,1721.78,b7bc8ec5-1c8,2026-04-08 03:55:49
423,15196,1655,630.55,e4cb3d31-0c7,2026-06-20 08:21:00
424,15141,157,754.53,4aef381a-22e,2026-02-19 19:54:35
425,19549,1304,691.35,d64fec3d-704,2026-05-01 04:04:32
426,6309,1694,1966.46,455532b3-b39,2026-05-06 14:39:59
427,7350,1582,2435.0,75be4f98-5e2,2026-01-27 15:07:46
428,10051,905,666.26,38e71c3f-337,2026-04-18 01:28:34
429,6659,1341,1983.71,3db08a55-666,2026-04-19 15:39:18
430,4386,1757,2322.27,2a066893-4a5,2026-01-20 02:43:46
431,9104,753,274.83,c9588f6e-45d,2026-04-22 11:48:45
432,9652,1093,2210.05,45421c9e-e59,2026-02-18 15:58:12
433,11802,863,169.6,bc24c80b-f46,2026-04-15 09:46:14
434,1173,470,111.88,95105bd5-ff1,2026-06-25 03:26:34
435,19869,1384,1683.31,2795ebaf-f25,2026-03-29 20:13:40
436,17204,1239,141.5,f8fef235-a68,2026-03-15 00:38:20
437,8807,1208,1271.04,d01465b1-9e1,2026-02-03 23:32:16
438,14974,787,387.18,4c456bf7-676,2026-05-26 03:03:44
439,12529,824,2790.0,99246bca-610,2026-03-08 01:42:42
440,3018,512,720.76,7fa27932-682,2026-05-17 19:44:07
441,3398,1271,967.63,96599070-985,2026-02-28 14:17:28
442,19453,588,2106.03,6a9744b7-e33,2026-06-16 01:41:20
443,17472,1587,635.94,ed148f08-418,2026-03-14 02:55:12
444,16308,1411,1501.59,0f718447-bf3,2026-02-11 05:15:59
445,3802,496,2930.78,49880c6a-500,2026-06-22 21:37:56
446,16762,184,2929.09,bb122669-82b,2026-01-25 11:38:16
447,8043,1373,2775.46,2fc79fce-76b,2026-04-21 00:57:44
448,9935,172,2332.17,d710dcba-e5a,2026-03-03 04:25:04
449,7183,16,2158.75,dba89ec5-f12,2026-02-12 04:36:10
450,6051,1142,1177.44,9a2b270d-75b,2026-04-29 13:08:35
451,15415,1444,1404.7,0580eba4-d27,2026-01-13 07:32:06
452,4367,225,2235.59,d78becdb-099,2026-02-04 16:42:13
453,5999,1582,1299.46,fffb0868-798,2026-03-30 14:36:51
454,14141,1074,1868.07,19a6492c-2bb,2026-02-05 18:00:07
455,5710,1608,744.49,dce38241-f2a,2026-04-03 14:47:58
456,3556,1433,2008.5,fffe0464-b12,2026-03-28 03:24:47
457,3832,1660,839.02,32339d12-f31,2026-03-21 19:58:39
458,4798,958,2926.29,d23c10a5-c1d,2026-01-23 03:03:48
459,6894,1949,1125.7,697c1afd-650,2026-06-02 18:19:28
460,15298,625,2693.21,8047e00a-c1e,2026-05-17 16:27:51
461,1197,1639,263.39,bda89591-9ec,2026-06-18 16:19:05
462,4077,1542,2467.99,5c52e98a-d36,2026-02-15 21:18:54
463,10405,1321,2495.05,253f82a4-451,2026-02-13 02:47:55
464,14831,1813,1253.05,73c22b61-8ec,2026-04-01 02:55:15
465,12089,1537,765.64,91cfbca9-332,2026-06-10 17:26:44
466,11356,560,546.42,118a971f-377,2026-03-07 08:08:14
467,18804,1178,2108.31,9a24d700-cfe,2026-04-06 21:07:21
468,3410,1465,1269.49,a56c1036-03d,2026-05-29 03:00:00
469,15723,13,1906.36,0f273ea5-6a5,2026-04-01 08:11:47
470,15075,169,39.77,76c3d2a1-fbc,2026-06-24 10:56:00
471,13621,327,1012.75,1361f8d8-58d,2026-01-22 05:01:02
472,15668,521,2759.78,75f82c77-2fc,2026-03-11 07:19:53
473,5301,496,476.46,e2e7f7b8-b31,2026-05-06 03:51:28
474,4822,1576,1344.14,fab627c4-e79,2026-05-24 12:33:37
475,11894,106,94.39,e6b924d4-e8c,2026-02-09 20:18:03
476,11701,24,671.23,0a3c4563-e1d,2026-04-18 08:35:16
477,11022,820,2201.85,1db421b4-4b5,2026-03-29 12:56:13
478,4186,1073,2516.31,b32176de-4ac,2026-02-05 01:09:40
479,18337,638,712.01,b2851d75-bff,2026-02-28 21:25:13
480,11406,1496,1361.36,391d3855-677,2026-02-25 04:00:23
481,777,792,2114.59,adc33b54-602,2026-01-15 02:55:18
482,10141,826,169.16,91f05743-f18,2026-03-12 07:24:30
483,3658,1612,1437.79,a2697eb6-17f,2026-03-08 08:09:03
484,17821,792,2046.63,cb9ff1b3-caf,2026-02-08 21:16:23
485,12560,1858,1592.03,550c76be-995,2026-02-04 06:20:11
486,18624,284,820.75,78f65271-394,2026-02-25 11:49:22
487,6753,237,760.13,942ba795-b8a,2026-06-13 18:56:35
488,4145,1227,2950.8,c3a84e73-5e8,2026-01-05 10:36:39
489,11179,293,617.91,e816500c-1cb,2026-03-21 10:06:52
490,1586,92,2003.15,3acf61ac-aff,2026-06-17 22:09:31
491,10325,1121,2086.98,d5c917ce-130,2026-03-31 04:27:52
492,10246,886,450.76,d0dc8198-f3b,2026-04-02 10:56:07
493,7490,923,68.96,6ed8393b-b8b,2026-02-26 23:14:59
494,14404,1869,2291.9,3b734831-057,2026-06-13 00:53:35
495,4566,378,1980.91,4ebadf19-5da,2026-05-02 08:23:18
496,3782,1348,2715.63,25938ddb-142,2026-01-19 19:19:25
497,6126,895,2623.74,a9bd54b4-c21,2026-01-29 21:34:34
498,18912,1595,1773.9,854dd97a-9a5,2026-04-10 02:53:28
499,3238,772,816.6,eee69235-896,2026-05-07 02:01:02
500,7283,296,1465.24,af99eb3c-3fc,2026-03-19 12:43:25
501,10864,672,205.13,f3dc1cf4-da3,2026-04-21 08:18:14
502,6392,681,1657.38,be33d08f-45e,2026-03-02 06:38:18
503,13884,1355,2078.79,fe6ed823-48f,2026-06-18 02:53:51
504,10268,1929,797.84,ea2a4ac8-b8e,2026-03-28 13:00:42
505,10128,1434,741.23,8bd48f2f-c0f,2026-06-17 09:13:20
506,9843,1437,1873.87,5042b05a-eb5,2026-01-08 01:14:44
507,15011,1609,1049.48,1d4688b0-930,2026-03-04 02:39:45
508,3739,1147,2852.22,722755d5-ffb,2026-03-29 11:49:47
509,7166,1269,2502.93,dd57a65e-299,2026-02-07 08:42:49
510,3593,1777,1447.61,5a4ecf53-0e3,2026-03-24 13:58:30
511,8387,858,434.99,858d3492-6a1,2026-02-20 00:56:42
512,12635,1886,2133.99,decde0b5-025,2026-03-03 04:27:25
513,17737,193,147.45,3bab518b-ca7,2026-03-11 16:25:04
514,996,1978,1781.97,30a79540-dc0,2026-05-17 20:56:53
515,5497,1757,1841.18,9ba5dbe9-e0f,2026-04-21 04:11:08
516,16339,1884,118.14,2a498d68-ad0,2026-06-22 03:10:24
517,11917,1075,2046.09,3c3bf262-44a,2026-06-05 16:58:20
518,5471,8,2910.19,9f60e8b6-9c0,2026-06-18 18:07:50
519,18491,770,2779.7,664749c7-698,2026-03-01 18:38:44
520,3204,1826,1350.09,57ea926b-578,2026-01-29 19:26:36
521,16181,683,1595.2,06785f77-b46,2026-05-18 21:05:34
522,2472,342,304.4,b772e27b-2f1,2026-06-11 00:07:20
523,8441,1352,1574.5,d501bb6a-6e4,2026-05-02 11:17:43
524,19473,1135,2151.54,78a11d4b-f53,2026-01-11 05:32:36
525,1490,936,578.15,ecda7912-fe6,2026-03-09 08:56:59
526,3579,48,1060.51,92537382-dd5,2026-02-12 10:42:07
527,495,1767,1418.6,7eda1674-87f,2026-06-19 21:05:55
528,11940,1815,1943.73,38d37b52-58b,2026-02-08 07:38:22
529,16169,898,1671.18,d5868c04-9ab,2026-03-26 06:29:16
530,13761,432,903.83,7a3aad91-698,2026-01-31 11:09:57
531,5985,269,2505.41,a5faf968-30c,2026-01-02 01:19:39
532,15707,1169,1660.8,6ccc11d7-18a,2026-05-15 05:12:09
533,14871,1505,1970.23,1aa728ae-810,2026-03-06 18:57:33
534,6219,941,227.94,066eaa54-d93,2026-03-27 03:45:48
535,15896,255,186.75,f922a385-e15,2026-05-28 07:47:09
536,1002,859,1190.36,1b467ea2-32e,2026-04-30 23:51:19
537,19417,1595,132.54,9cf3515d-a91,2026-01-25 00:58:31
538,8364,303,2138.96,5e7a0b86-84a,2026-06-14 06:40:18
539,12605,1675,2437.57,c221466c-0ac,2026-01-31 05:21:46
540,16575,415,926.67,2baef6a5-ba9,2026-04-18 08:22:20
541,19197,592,358.09,5aaf85cc-525,2026-03-03 14:15:04
542,2134,1347,2029.53,ca062f0a-e52,2026-02-06 17:03:12
543,1739,1555,345.2,cb371ae8-903,2026-05-22 14:46:04
544,8677,600,1801.36,6480cbd9-0dd,2026-04-28 20:57:00
545,18608,1127,1655.95,04d153db-491,2026-03-10 15:25:01
546,16558,294,1895.03,1bcdb223-c59,2026-01-19 08:31:52
547,11466,49,2179.99,e2ff3599-dbb,2026-01-28 10:13:21
548,14901,1244,531.62,40b9b40f-908,2026-02-19 08:30:01
549,5188,1667,417.99,f414487f-148,2026-06-14 15:39:49
550,8625,985,2467.47,205d9496-11f,2026-06-22 00:50:59
551,8943,1508,1258.18,53cdfcfb-de1,2026-05-18 04:46:59
552,9674,373,2879.8,2738112d-549,2026-03-13 21:13:17
553,9909,1235,1479.45,81620308-7a4,2026-03-01 11:15:05
554,913,1382,2270.86,2270933a-52d,2026-06-15 01:45:50
555,15791,694,1985.37,8cbc11d6-b8b,2026-04-17 13:47:29
556,17765,795,1340.84,9591598c-cdc,2026-05-18 03:01:30
557,12408,2,1726.76,3b1f6f08-dd5,2026-05-04 06:54:56
558,16726,371,2598.07,fa5ac2e3-a08,2026-05-22 06:04:33
559,12442,1526,2075.07,b4519ae1-584,2026-06-19 08:01:05
560,2444,3,1152.14,09ebc12b-1ef,2026-04-04 23:28:00
561,138,239,198.62,95574510-ccc,2026-05-15 06:59:25
562,13557,615,758.13,07ea6828-327,2026-06-12 13:35:46
563,13257,1170,1425.83,c77a9e1d-f2d,2026-06-24 20:59:28
564,5748,477,1133.76,373dbc98-85f,2026-05-02 17:13:58
565,6552,209,463.55,f5946497-897,2026-03-18 17:09:06
566,12681,552,1760.72,feb82a94-9ad,2026-04-13 13:45:50
567,14293,759,117.26,7f511fdc-235,2026-05-05 16:57:48
568,11797,1052,579.58,5ab2fe69-133,2026-02-21 16:02:58
569,234,8,335.24,23e58b9a-43d,2026-01-15 18:42:47
570,2992,924,2487.73,591aeb52-f14,2026-06-23 20:32:44
571,1015,1233,1891.29,bf84d1c8-b59,2026-05-27 00:49:22
572,7806,1994,1671.15,3a102219-ac2,2026-05-23 07:27:31
573,2862,276,700.52,08ea9716-936,2026-04-05 23:35:53
574,4975,1501,2527.76,86cd6929-3ae,2026-03-22 19:40:28
575,8326,687,913.87,6ae7a14a-1f2,2026-06-12 11:46:45
576,12103,1623,23.91,89951607-4cc,2026-02-01 20:44:48
577,4255,1951,1219.2,5e9580e1-198,2026-03-28 21:41:53
578,7607,1485,2613.47,cf3af8af-f41,2026-03-24 18:54:57
579,195,1607,957.06,0eac3f7f-096,2026-01-23 23:25:33
580,10720,1909,474.96,efe3acde-47d,2026-04-25 03:28:58
581,19013,98,51.7,5af94e2b-8a7,2026-06-21 18:30:57
582,13476,1219,738.01,389cef73-172,2026-06-27 21:00:57
583,11461,59,2103.77,bcc4ca6d-7bb,2026-05-05 14:37:45
584,14513,1653,680.06,7d13136c-d76,2026-03-10 19:28:19
585,13238,427,675.7,a643f9eb-3cb,2026-04-07 21:48:02
586,16629,749,78.32,20e34b31-244,2026-06-21 10:45:54
587,12315,883,1031.08,d1cbb99e-0b0,2026-06-22 21:59:17
588,12681,715,1592.51,4cd579a7-4de,2026-04-30 22:21:30
589,8781,1488,1582.37,9a8e720c-2dc,2026-03-13 05:53:54
590,9095,1228,916.68,7bc87ad1-5fb,2026-06-26 21:42:07
591,2341,12,1088.64,54809bc1-3fb,2026-05-11 20:18:54
592,2185,1861,1591.85,0bd92ff3-abb,2026-02-11 06:46:38
593,16846,215,17.93,a7fd72c7-2da,2026-03-16 22:53:56
594,4463,1040,582.74,94d322a9-679,2026-05-06 01:28:10
595,3771,744,274.74,41004054-08d,2026-03-25 22:53:38
596,16868,487,1540.5,e453c694-e55,2026-05-08 10:29:09
597,11590,1625,2815.31,33c8f176-883,2026-06-01 09:01:04
598,6226,585,252.7,e26f1621-ea0,2026-06-19 14:56:09
599,8442,783,1409.88,06e27065-a3a,2026-01-11 16:43:31
600,13795,171,456.4,26b7c3fb-18a,2026-05-03 13:12:18
601,6715,233,2761.36,151b29f8-137,2026-06-07 12:16:40
602,17952,1646,170.28,ec797d42-6d6,2026-05-05 21:01:25
603,19601,714,686.23,1b41fbb7-c92,2026-01-05 22:55:50
604,5833,1145,253.14,d271a3ca-be4,2026-01-18 18:49:34
605,11275,16,1970.15,6fb39b30-d02,2026-06-21 22:19:20
606,17464,1143,243.71,afcb5ca9-f4b,2026-02-02 22:47:57
607,18284,1211,2228.66,f18429cf-889,2026-04-06 15:48:34
608,14116,1829,2112.74,3c694026-65c,2026-03-29 10:09:38
609,606,774,674.85,982f2f41-1dc,2026-02-28 02:40:16
610,17557,1298,1412.06,be4d9cde-1e3,2026-01-07 18:26:43
611,5976,769,1328.28,6f3c090a-904,2026-01-27 00:48:24
612,15015,1232,1524.43,af51d057-2ac,2026-03-02 00:18:18
613,19025,1000,2860.55,dd43750e-331,2026-03-14 15:28:43
614,5509,239,2313.23,a7edee55-2ec,2026-05-11 16:49:15
615,2916,74,1464.7,69dcd26e-7cc,2026-01-30 06:02:55
616,15973,179,1552.11,fcacb083-57b,2026-03-03 20:28:43
617,3963,1204,2189.02,bb01fc5b-226,2026-04-06 10:49:22
618,5228,599,2727.88,59cb3c16-b23,2026-03-15 18:07:31
619,687,1346,2421.81,88bbda0e-177,2026-02-27 01:41:44
620,17808,1688,673.68,4144528f-8b1,2026-05-28 11:31:10
621,8984,1179,2555.11,316e1649-40e,2026-05-09 14:02:58
622,17635,1670,1977.36,8548cc4e-796,2026-01-21 10:51:47
623,18896,345,212.71,6715ace7-bc8,2026-01-02 23:39:27
624,16231,905,1454.49,a6d7646c-d08,2026-04-11 01:35:16
625,13436,967,21.34,5c8bfa45-6aa,2026-01-03 10:00:09
626,12745,1779,1960.71,8496723b-c90,2026-02-06 12:27:42
627,14558,734,2917.99,a0932c28-d5c,2026-03-30 19:32:25
628,16305,1297,678.9,386efb1c-9d2,2026-05-22 01:54:55
629,13422,1597,757.36,0899d346-041,2026-06-27 17:30:36
630,13896,1646,2872.6,7cfccde1-e99,2026-05-23 20:53:26
631,6355,180,1592.51,097490f9-272,2026-02-14 03:52:21
632,14192,930,1109.23,6df08bed-843,2026-04-21 12:21:01
633,5677,1776,603.0,4a9dea9c-782,2026-03-24 18:08:53
634,14074,140,636.81,119eb967-2e1,2026-05-09 10:32:19
635,16065,937,68.05,b3803467-213,2026-02-04 10:56:30
636,19724,729,2983.4,7be107b7-d9a,2026-03-12 14:05:59
637,1402,1841,913.76,0a2e1178-2ba,2026-05-09 07:46:44
638,3410,898,1616.1,d0bd8cb9-6ee,2026-02-03 06:55:20
639,5656,1284,1471.87,69291504-c44,2026-03-30 13:02:45
640,8980,1926,2411.59,f60ac28d-030,2026-01-04 00:41:19
641,11553,612,980.21,9f9a470f-9a7,2026-03-04 14:10:55
642,1465,984,1613.19,af3963af-1c8,2026-06-09 19:30:02
643,12756,1084,2803.77,f19006a0-3f4,2026-01-23 08:45:36
644,9315,1572,82.91,8c1efb24-629,2026-05-15 14:59:51
645,18848,494,2505.0,0b809413-f03,2026-02-22 23:05:19
646,3872,10,2024.51,1eb40a2b-f97,2026-05-26 15:30:39
647,15764,1892,2915.78,25f197b4-f37,2026-02-13 04:58:33
648,2372,1434,2753.24,789f9b76-25a,2026-06-11 23:44:23
649,11803,971,1654.24,8998eca5-670,2026-05-28 02:45:45
650,16920,139,2164.49,0d8a736c-dce,2026-03-12 05:07:46
651,12506,633,1095.71,70298346-1cb,2026-02-04 01:47:23
652,262,1277,1375.3,2b998eb7-e8c,2026-01-03 20:52:42
653,9333,395,249.35,56997375-a9e,2026-06-22 00:21:39
654,6972,366,6.75,c1c2e831-3d3,2026-01-05 13:38:30
655,17366,875,2337.85,3b6e78e5-669,2026-05-23 00:35:21
656,16308,1815,44.11,7ac20664-1c8,2026-02-05 00:20:27
657,2334,625,1021.58,5ee660a0-bf5,2026-03-15 02:40:05
658,8761,1281,1357.37,fbb0119f-bb4,2026-04-09 01:51:32
659,1985,1947,2611.97,80461857-ffb,2026-06-22 21:11:44
660,10871,806,1812.67,9f8ceb15-0d8,2026-03-05 16:16:37
661,6386,1980,1774.12,44c219b7-c93,2026-05-12 04:13:30
662,4326,1623,1561.15,58600f4c-d28,2026-01-03 11:15:42
663,6645,341,2896.75,2041ad1d-a2b,2026-04-30 12:43:19
664,5040,1037,795.15,ea305565-b07,2026-06-24 18:29:38
665,15068,576,2127.08,2ecf70f1-1a3,2026-06-25 20:39:16
666,17430,744,2111.21,5ce425a9-b3d,2026-06-14 12:37:34
667,2530,188,249.52,257f2cfe-d19,2026-02-15 06:41:50
668,7352,1852,421.35,99fe0dff-b8d,2026-03-06 06:19:20
669,14265,748,1536.0,6ff76331-118,2026-05-28 14:39:27
670,1154,336,2718.52,b356a84e-8f5,2026-02-28 16:08:30
671,15537,420,1214.97,e387d514-1d1,2026-01-16 04:36:04
672,11238,726,1706.55,8ec71aaf-fa9,2026-06-27 12:58:56
673,13635,1331,952.04,f5bccdd1-c08,2026-02-07 01:07:02
674,3489,1426,205.2,dd453a21-16a,2026-02-07 00:19:17
675,6486,1303,615.05,f3d97245-4fb,2026-03-20 20:09:45
676,6982,441,1609.28,120a40e1-952,2026-04-26 15:50:06
677,2901,1167,1744.31,2524d009-05f,2026-03-31 11:52:27
678,4575,1117,1015.65,7ad23002-fec,2026-01-29 06:20:35
679,2713,1104,20.37,0c526bd9-766,2026-01-11 09:37:33
680,19530,489,839.95,9906f594-9ca,2026-02-26 08:25:19
681,8084,645,685.53,511c643f-b32,2026-02-18 03:32:32
682,6038,618,2334.1,5d365c3b-577,2026-01-26 10:55:05
683,16710,1068,1742.42,673721b1-d30,2026-01-07 14:35:44
684,8442,144,2524.17,6be79169-4f8,2026-05-30 16:28:17
685,16260,1663,187.6,eee9f518-ab8,2026-04-07 15:42:41
686,3824,242,1622.72,81644592-a83,2026-06-24 07:59:56
687,629,1954,902.8,775f266b-588,2026-01-10 17:49:52
688,8469,1167,1349.86,bd793653-62d,2026-05-23 11:06:53
689,4132,1538,731.48,8676d415-4ce,2026-03-15 14:07:09
690,3031,1600,2495.6,8c1883e5-0d9,2026-02-05 21:09:44
691,17147,1820,166.53,2d8035d0-92f,2026-02-11 16:46:12
692,14995,1677,2519.81,c24db03c-fa0,2026-02-11 09:40:22
693,7975,1080,743.9,6651ec1c-f84,2026-03-11 12:13:47
694,10701,1735,2581.66,0b35814b-c90,2026-06-08 12:55:44
695,1145,1511,1149.75,0b8ab9d8-604,2026-01-25 13:33:17
696,11658,1783,1232.5,c3d227d8-b27,2026-01-29 10:39:19
697,13404,1215,2309.95,c3c49836-a00,2026-05-26 01:26:55
698,18579,685,223.15,76ad2c67-7c0,2026-04-12 12:20:48
699,18558,787,598.66,de0752cd-f88,2026-05-14 17:13:01
700,14575,95,1982.67,733114ee-cd2,2026-02-11 11:57:47
701,17576,1261,2516.64,a0d08f35-c92,2026-03-30 22:43:19
702,17368,1015,1302.02,e320e853-ee0,2026-05-11 19:36:20
703,16615,492,956.74,1ff22e85-063,2026-05-31 18:13:08
704,13270,944,42.43,cb96b4b3-9a5,2026-03-17 06:36:08
705,14073,938,1402.42,a3a1c992-6a5,2026-05-02 12:42:44
706,8795,991,2124.04,bdf06e32-1b1,2026-03-03 20:10:59
707,6373,1206,821.55,d8a2dbd4-dcd,2026-03-02 17:23:23
708,17663,180,2626.52,6cf0f87d-c92,2026-05-10 03:19:56
709,4792,1790,1181.15,08bf97ac-790,2026-03-11 06:39:59
710,9595,664,78.59,3c5ceee5-84b,2026-06-08 09:33:40
711,19253,1941,1429.92,e27c9bf2-1e1,2026-03-15 21:10:19
712,16466,114,179.63,f5faf402-efa,2026-05-01 12:53:02
713,853,650,499.64,34992572-e3e,2026-06-14 19:11:19
714,17287,1272,2381.28,701d44de-196,2026-06-08 17:53:17
715,17578,1479,132.86,7bed4185-03b,2026-01-29 21:55:35
716,5352,1188,2745.65,31c318df-a0d,2026-01-08 00:34:02
717,13553,1401,2381.39,2eb0b956-c93,2026-01-16 03:32:02
718,19364,1779,287.69,a0b3c34f-c33,2026-01-17 14:35:18
719,3768,694,2991.49,6b25a576-b7f,2026-01-27 06:57:36
720,5363,627,2884.02,7d8ddeba-def,2026-03-17 17:26:26
721,5878,1888,690.97,776a4eba-403,2026-01-08 08:35:05
722,6762,535,91.28,d02c82ba-ef4,2026-03-31 18:04:47
723,5400,860,1873.14,19b9ee77-57c,2026-04-01 23:23:40
724,12243,1740,2252.53,82761dbb-d8b,2026-01-23 13:17:06
725,18877,1474,1700.75,a5c1049c-ec6,2026-01-25 18:18:35
726,8099,113,1091.74,4a39b393-037,2026-04-06 02:16:27
727,14006,628,2820.75,212cff0f-333,2026-03-28 08:48:05
728,17043,77,2017.68,0b111967-1d0,2026-03-21 10:26:30
729,14054,1291,780.22,08f25fc0-a70,2026-04-26 17:12:22
730,14767,136,855.94,1b0a2eba-d94,2026-05-30 11:44:37
731,13658,662,1860.06,646d5c10-cf4,2026-01-08 17:49:56
732,6849,121,217.24,a4265b55-20d,2026-02-12 22:23:19
733,8340,338,2805.46,1c292d5e-a8b,2026-03-29 23:48:43
734,18349,33,1055.8,c36469bd-42a,2026-05-27 22:18:47
735,7069,446,2371.21,6eca43d5-e6f,2026-03-18 21:37:00
736,13260,203,2652.53,50ee5dd5-9f0,2026-06-04 08:30:59
737,7268,706,1022.32,6438cfb6-575,2026-04-06 10:00:09
738,17799,1940,2207.64,d56cca01-cda,2026-01-16 07:54:38
739,1134,1297,2201.83,fe3d70ef-ae6,2026-01-16 05:43:33
740,13213,250,1147.1,a3b1e5fa-adc,2026-03-04 09:31:07
741,874,1647,2483.28,c15b6c9b-6b4,2026-05-29 01:49:12
742,8874,344,1310.15,77b81303-fd6,2026-04-14 18:24:37
743,18795,613,1414.26,26e15757-724,2026-03-11 02:10:37
744,9090,1683,1004.2,59f44bbc-6f6,2026-02-16 14:02:15
745,43,317,1092.82,db6fd3c0-66d,2026-05-19 06:50:13
746,2817,136,1103.52,51f74280-1a2,2026-04-21 13:56:42
747,19065,1242,724.62,ffbb9d5c-282,2026-03-28 20:28:35
748,111,1477,1031.19,68e0d0a0-194,2026-05-15 07:08:00
749,18508,58,1057.38,e53d765a-f30,2026-03-21 05:46:02
750,7144,668,2605.69,7d99ed85-9c3,2026-01-21 06:17:49
751,3712,1164,1685.86,3dab8ace-a6b,2026-02-19 15:22:09
752,14163,1773,1702.8,51c2b0c6-806,2026-04-08 20:11:56
753,10835,1161,1468.41,3bff42cd-f57,2026-06-16 17:37:46
754,7331,653,2521.05,7fa2f9e1-54e,2026-04-03 21:00:04
755,17906,1570,1857.03,645c142f-3fd,2026-03-04 17:04:50
756,10797,989,6.26,bde87523-6de,2026-06-20 14:37:43
757,7405,36,1821.63,d3a0ad08-908,2026-06-08 03:29:34
758,3718,579,1521.97,5d59f6c8-61d,2026-06-11 04:25:17
759,13661,1539,307.21,75ca7e24-530,2026-04-21 15:44:27
760,14696,1763,1433.89,11bfed02-130,2026-01-14 22:01:35
761,11899,586,703.28,916c84fb-7d5,2026-04-08 13:34:54
762,8538,1040,920.52,ceabe464-694,2026-04-28 08:56:58
763,4810,585,1911.71,ffbb3fba-f53,2026-05-14 00:15:28
764,8719,1592,163.43,c5f4ee6c-e2e,2026-05-30 05:18:48
765,5963,1244,452.84,7a990963-820,2026-04-09 11:02:24
766,12152,747,795.94,977db5bf-aa9,2026-04-16 03:29:14
767,2801,1402,2529.73,a4e17960-718,2026-06-12 06:25:41
768,2906,1762,2764.1,636bce7a-845,2026-03-11 15:55:34
769,16882,1067,2421.58,c37579a6-e97,2026-02-27 00:53:04
770,1443,1259,1832.65,5ffed6fa-bd3,2026-02-12 21:55:45
771,18717,677,923.6,6e995ef9-63a,2026-06-28 11:31:16
772,19845,1872,156.25,f1c74074-208,2026-06-23 07:04:06
773,4050,1551,316.14,c31e39cd-c92,2026-01-07 14:52:14
774,15931,1552,2505.94,1009566c-989,2026-01-28 05:08:04
775,1325,268,2280.66,05b03da9-3d9,2026-01-01 18:25:42
776,14214,336,1186.26,9d0d38bc-883,2026-03-17 14:45:40
777,4852,1062,45.69,795fcb81-489,2026-03-30 14:57:56
778,13077,1226,1524.22,2480da81-7af,2026-03-22 02:50:22
779,19964,882,191.58,ef79a647-039,2026-02-02 09:18:25
780,2445,1651,556.13,026f8292-5d8,2026-06-08 21:10:20
781,18290,177,2297.62,001da63d-883,2026-01-05 14:40:30
782,19597,600,778.92,fbe90951-db2,2026-04-28 06:29:23
783,19700,1070,1111.68,01cd9593-f88,2026-02-20 10:02:06
784,9543,308,2195.89,9164679f-25f,2026-04-09 10:28:43
785,12135,1498,2655.72,47f0e294-4b1,2026-02-15 22:11:04
786,7710,530,713.32,a242cfd6-4aa,2026-04-24 11:28:12
787,6893,68,2965.22,b3f822f6-19e,2026-03-04 16:13:25
788,1792,1223,2124.33,df682442-abb,2026-02-26 22:52:54
789,6525,70,1163.55,a8ef9329-790,2026-03-01 18:19:09
790,17525,1120,2136.05,ce471315-470,2026-03-16 09:38:43
791,18452,654,726.81,fc1a53b0-d0b,2026-05-18 07:06:38
792,18732,657,379.01,efeb5b95-dce,2026-04-10 06:28:59
793,7697,215,1984.57,bb5aac22-397,2026-06-25 12:53:46
794,14967,1501,1388.23,08c8c6cc-d22,2026-01-20 19:55:06
795,14609,1764,2893.12,7dfb43ae-72c,2026-03-28 22:15:43
796,16419,1550,1109.63,36e99c4a-8a1,2026-06-07 03:05:28
797,15517,459,2375.77,dd2db006-e43,2026-06-15 03:08:55
798,18998,1798,1970.8,04ea199f-a65,2026-04-09 03:05:21
799,9906,559,1391.68,ae5d292f-1ff,2026-01-10 02:10:35
800,4449,720,486.0,7f3652a2-89d,2026-01-10 15:15:36
801,9246,516,747.33,84ff2494-900,2026-05-26 12:55:02
802,3512,1802,287.58,808054ce-9f0,2026-04-18 13:38:21
803,4505,865,1209.12,a3e6ebe7-c1f,2026-04-12 00:01:09
804,6059,774,2399.46,fe37a9cc-ac3,2026-05-20 07:41:59
