transaction_id,from_account_id,to_account_id,amount,transaction_type,channel,status,timestamp
330,569,6444,7589.48,Deposit,Internet Banking,SUCCESS,2026-01-17 23:41:00
331,10320,7225,5378.24,Transfer,Mobile,FAILED,2026-02-16 09:00:01
332,3282,7467,27.07,Deposit,Mobile,SUCCESS,2026-03-04 05:55:36
333,6698,527,1225.46,Deposit,Mobile,FAILED,2026-02-20 18:11:08
334,2655,5697,3212.1,Deposit,ATM,FAILED,2026-04-23 22:18:12
335,13055,11082,1932.58,Transfer,Internet Banking,SUCCESS,2026-05-13 05:32:56
336,2302,6402,9836.74,Deposit,Mobile,SUCCESS,2026-06-22 11:49:16
337,9712,13294,2152.35,Withdrawal,ATM,FAILED,2026-04-14 09:49:10
338,2165,124,9202.65,Transfer,POS,SUCCESS,2026-03-26 19:20:22
339,8777,8928,5901.25,Transfer,ATM,FAILED,2026-04-08 13:50:40
340,5253,3083,1920.3,Withdrawal,POS,SUCCESS,2026-01-26 20:05:52
341,11811,9368,3710.55,Withdrawal,Mobile,SUCCESS,2026-01-29 08:38:03
342,14070,5803,4159.09,Withdrawal,POS,FAILED,2026-05-09 23:24:25
343,6903,13830,1044.39,Transfer,POS,FAILED,2026-03-14 07:41:17
344,12410,7402,8030.91,Transfer,Internet Banking,SUCCESS,2026-06-16 19:51:22
345,14861,11361,6613.14,Deposit,POS,SUCCESS,2026-06-25 18:32:15
346,3534,13176,3639.21,Transfer,Mobile,FAILED,2026-03-11 15:32:45
347,4973,5206,3882.1,Transfer,POS,FAILED,2026-04-01 17:58:22
348,2559,9374,2218.46,Transfer,ATM,SUCCESS,2026-05-19 19:02:42
349,13620,9219,6569.68,Transfer,Mobile,SUCCESS,2026-04-30 11:48:33
350,1176,14855,1115.26,Deposit,ATM,SUCCESS,2026-06-06 01:26:38
351,12728,10518,5342.6,Deposit,Mobile,SUCCESS,2026-03-27 09:56:19
352,3366,7376,8714.17,Transfer,ATM,FAILED,2026-02-19 12:38:25
353,11883,11152,5261.26,Transfer,Internet Banking,FAILED,2026-05-20 18:41:47
354,6917,1309,4024.59,Withdrawal,Mobile,FAILED,2026-03-08 09:18:58
355,11878,3124,4697.91,Withdrawal,Mobile,FAILED,2026-03-24 19:11:46
356,10306,12152,6776.51,Withdrawal,Internet Banking,SUCCESS,2026-02-22 06:07:09
357,9534,877,6141.65,Transfer,ATM,FAILED,2026-03-10 18:00:12
358,7597,12000,9564.28,Withdrawal,Internet Banking,SUCCESS,2026-05-30 02:30:07
359,6910,6911,2318.04,Transfer,POS,SUCCESS,2026-04-02 18:58:47
360,4831,6534,468.48,Deposit,Mobile,FAILED,2026-01-14 23:16:22
361,8654,7746,5989.57,Deposit,POS,SUCCESS,2026-03-17 09:46:09
362,12960,12328,7238.37,Deposit,Internet Banking,SUCCESS,2026-01-28 00:30:42
363,6136,10283,102.5,Deposit,POS,FAILED,2026-06-16 01:16:11
364,720,4593,6000.96,Withdrawal,Internet Banking,SUCCESS,2026-06-14 02:04:09
365,4973,1841,1434.31,Transfer,Mobile,FAILED,2026-06-05 14:01:16
366,9712,2149,6528.97,Transfer,Internet Banking,SUCCESS,2026-01-21 01:25:21
367,6435,10018,651.29,Deposit,Internet Banking,FAILED,2026-03-19 08:59:45
368,4022,5619,9502.86,Deposit,ATM,FAILED,2026-05-27 02:48:40
369,3407,13463,3734.54,Deposit,POS,FAILED,2026-04-05 18:20:35
370,10038,6482,9364.31,Deposit,ATM,FAILED,2026-04-25 13:57:50
371,11956,14768,8972.58,Withdrawal,Mobile,FAILED,2026-04-04 14:34:31
372,10999,6145,7514.07,Withdrawal,Mobile,FAILED,2026-06-03 22:59:04
373,13118,1999,1083.66,Deposit,Internet Banking,SUCCESS,2026-05-27 22:49:29
374,527,4437,3800.98,Transfer,POS,SUCCESS,2026-04-07 14:52:10
375,6066,9005,2830.31,Transfer,ATM,SUCCESS,2026-04-27 17:19:17
376,10190,1058,6771.57,Transfer,POS,SUCCESS,2026-01-19 03:57:04
377,2776,1562,3321.69,Transfer,POS,SUCCESS,2026-05-29 19:36:49
378,630,6247,4290.4,Transfer,Internet Banking,SUCCESS,2026-02-25 14:45:55
379,14115,9240,7665.87,Deposit,Mobile,FAILED,2026-06-04 10:26:32
380,13663,6798,4101.09,Deposit,POS,SUCCESS,2026-03-02 14:06:31
381,7415,13659,4634.18,Deposit,ATM,SUCCESS,2026-02-23 16:57:47
382,7910,518,9402.47,Withdrawal,ATM,FAILED,2026-06-06 03:51:12
383,6880,5123,3425.88,Withdrawal,Mobile,SUCCESS,2026-02-11 02:06:36
384,11907,7789,5719.03,Withdrawal,Internet Banking,FAILED,2026-02-04 17:33:05
385,6308,11484,2751.71,Deposit,POS,SUCCESS,2026-01-21 20:31:33
386,8564,8262,516.06,Transfer,POS,SUCCESS,2026-01-17 02:31:52
387,4740,13721,5729.2,Deposit,POS,SUCCESS,2026-06-04 19:19:45
388,1974,4001,5929.3,Deposit,POS,SUCCESS,2026-03-28 09:16:20
389,3602,1903,8095.01,Deposit,Mobile,FAILED,2026-01-13 19:34:50
390,6241,10676,4879.33,Withdrawal,POS,SUCCESS,2026-05-28 17:58:54
391,1066,5176,8954.54,Withdrawal,Internet Banking,SUCCESS,2026-06-12 02:51:01
392,3477,12037,4536.75,Deposit,Internet Banking,FAILED,2026-05-13 12:43:57
393,8971,5375,8885.38,Deposit,Mobile,SUCCESS,2026-04-12 21:58:00
394,3171,4994,6698.76,Withdrawal,POS,FAILED,2026-05-13 03:48:02
395,754,11282,8860.66,Deposit,ATM,SUCCESS,2026-02-22 01:58:41
396,9932,5327,139.32,Transfer,POS,FAILED,2026-05-21 09:38:41
397,4896,1065,707.63,Withdrawal,Internet Banking,SUCCESS,2026-05-17 08:57:12
398,1666,9047,8527.02,Deposit,Internet Banking,SUCCESS,2026-01-06 01:47:35
399,5040,4637,9877.34,Deposit,Internet Banking,SUCCESS,2026-06-11 05:57:11
400,3889,7418,2791.12,Transfer,POS,FAILED,2026-04-28 00:57:02
401,647,13687,9569.49,Withdrawal,Mobile,FAILED,2026-02-02 01:48:41
402,7901,13754,3309.35,Transfer,Mobile,SUCCESS,2026-02-28 06:38:04
403,12193,1667,681.08,Transfer,Mobile,FAILED,2026-02-01 08:52:35
404,4722,4523,3557.44,Withdrawal,ATM,FAILED,2026-05-04 03:57:32
405,13934,5014,8833.76,Deposit,ATM,FAILED,2026-04-29 02:18:13
406,9744,13464,3314.73,Transfer,POS,FAILED,2026-02-21 21:56:34
407,10223,13494,6182.23,Transfer,Internet Banking,SUCCESS,2026-02-21 23:12:08
408,8322,10450,2688.91,Transfer,Mobile,SUCCESS,2026-03-27 04:00:32
409,1723,5903,7862.0,Withdrawal,POS,SUCCESS,2026-02-11 06:26:18
410,12465,5786,4433.13,Deposit,ATM,FAILED,2026-06-05 20:48:45
411,7276,2031,5.98,Deposit,POS,FAILED,2026-01-27 02:39:17
412,1344,10812,5041.25,Deposit,Mobile,FAILED,2026-04-03 12:25:52
413,10197,978,5273.29,Transfer,Internet Banking,FAILED,2026-03-26 00:17:39
414,4147,12749,8650.74,Deposit,ATM,FAILED,2026-06-07 22:24:28
415,6900,997,6480.68,Transfer,POS,SUCCESS,2026-05-01 15:52:28
416,10447,14125,8923.79,Deposit,POS,FAILED,2026-06-13 19:47:46
417,8419,2558,1205.09,Transfer,Mobile,FAILED,2026-03-26 06:45:36
418,1667,8605,4109.09,Transfer,Internet Banking,SUCCESS,2026-06-26 14:45:04
419,7565,8614,6511.15,Withdrawal,Mobile,SUCCESS,2026-05-03 15:35:09
420,4879,8050,8459.08,Deposit,Internet Banking,FAILED,2026-05-03 01:44:03
421,13368,1258,3258.52,Transfer,Mobile,SUCCESS,2026-02-13 18:47:57
422,2702,11397,6719.52,Withdrawal,POS,FAILED,2026-04-30 22:08:26
423,3558,8975,2681.9,Transfer,ATM,SUCCESS,2026-01-13 12:25:51
424,5870,7810,8640.79,Transfer,Internet Banking,SUCCESS,2026-04-24 08:50:22
425,9226,7300,1501.59,Withdrawal,Internet Banking,SUCCESS,2026-06-17 16:18:36
426,610,14482,4582.15,Deposit,Mobile,SUCCESS,2026-03-12 07:07:13
427,5314,4841,297.22,Withdrawal,Internet Banking,FAILED,2026-02-17 17:07:05
428,11870,11409,7167.79,Deposit,POS,FAILED,2026-01-16 05:49:55
429,6006,4014,5020.57,Withdrawal,POS,FAILED,2026-03-16 06:37:35
430,783,4199,5400.92,Transfer,ATM,FAILED,2026-06-12 10:20:56
431,10822,9937,398.68,Deposit,Mobile,FAILED,2026-06-12 06:21:01
432,9665,5082,2061.77,Deposit,Mobile,SUCCESS,2026-03-31 18:43:52
433,12972,4390,8380.76,Withdrawal,Internet Banking,FAILED,2026-02-14 10:35:18
434,4346,2588,3346.51,Transfer,ATM,SUCCESS,2026-04-10 07:56:13
435,8615,11942,2011.12,Deposit,Internet Banking,FAILED,2026-04-07 02:42:35
436,14149,888,1371.61,Deposit,ATM,SUCCESS,2026-01-17 08:47:44
437,4765,4530,5556.5,Deposit,ATM,SUCCESS,2026-05-26 02:33:42
438,4807,992,2914.41,Withdrawal,Internet Banking,SUCCESS,2026-01-04 12:19:13
439,1946,7554,9496.55,Transfer,ATM,SUCCESS,2026-02-23 16:42:47
440,10045,13793,6164.06,Withdrawal,ATM,SUCCESS,2026-03-13 14:13:28
441,2042,109,4054.89,Deposit,Internet Banking,SUCCESS,2026-01-23 13:21:12
442,10802,3960,5883.2,Transfer,Internet Banking,SUCCESS,2026-02-14 11:58:15
443,8838,13050,5167.26,Withdrawal,POS,FAILED,2026-03-08 22:13:06
444,2442,14491,7775.21,Transfer,Mobile,FAILED,2026-06-06 05:44:58
445,6213,13255,5279.26,Deposit,Internet Banking,FAILED,2026-05-30 10:16:01
446,6673,7055,6643.61,Transfer,ATM,SUCCESS,2026-01-15 05:25:48
447,769,5959,6425.83,Deposit,Internet Banking,FAILED,2026-05-10 22:35:46
448,2963,967,145.94,Deposit,ATM,FAILED,2026-04-12 15:32:47
449,6405,12750,5475.09,Deposit,ATM,SUCCESS,2026-05-07 10:41:23
450,12893,10273,7320.23,Transfer,POS,FAILED,2026-04-09 06:38:53
451,12894,8965,5052.81,Transfer,ATM,FAILED,2026-03-27 12:47:28
452,11794,8423,8148.02,Deposit,POS,FAILED,2026-05-18 05:14:32
453,12430,771,8815.05,Deposit,Mobile,SUCCESS,2026-06-04 17:29:17
454,1827,5324,267.76,Withdrawal,POS,FAILED,2026-04-28 02:30:59
455,6980,167,9425.26,Deposit,Mobile,SUCCESS,2026-04-18 08:59:48
456,11773,5714,9837.41,Withdrawal,Mobile,FAILED,2026-03-25 19:14:57
457,7070,2579,1895.65,Deposit,Internet Banking,SUCCESS,2026-05-28 19:33:56
458,9122,4009,9514.62,Transfer,Internet Banking,FAILED,2026-05-19 08:48:01
459,1753,7619,127.7,Withdrawal,Mobile,SUCCESS,2026-01-15 07:22:09
460,13341,4698,7105.74,Deposit,Internet Banking,SUCCESS,2026-03-25 04:07:56
461,5897,8637,4550.09,Transfer,Internet Banking,FAILED,2026-03-03 17:32:51
462,8881,10772,876.04,Deposit,Mobile,FAILED,2026-04-07 20:34:41
463,3105,14473,1383.0,Transfer,ATM,FAILED,2026-03-01 08:22:39
464,7422,10597,7788.46,Deposit,Internet Banking,FAILED,2026-04-16 12:42:17
465,11539,12813,9954.85,Deposit,ATM,SUCCESS,2026-06-20 16:24:19
466,7924,13002,6320.23,Transfer,ATM,FAILED,2026-06-12 22:57:06
467,10511,3304,3331.71,Withdrawal,Mobile,FAILED,2026-05-18 22:52:06
468,1360,11826,9907.39,Deposit,Mobile,FAILED,2026-03-09 01:38:52
469,5861,829,4695.28,Transfer,Internet Banking,SUCCESS,2026-02-24 15:25:50
470,7274,4832,5564.39,Withdrawal,Mobile,FAILED,2026-06-14 13:11:47
471,826,1357,8295.9,Withdrawal,POS,FAILED,2026-06-19 21:58:33
472,11274,4642,4867.57,Withdrawal,Internet Banking,SUCCESS,2026-04-07 21:58:14
473,13973,2739,6132.76,Deposit,Mobile,SUCCESS,2026-05-01 19:26:03
474,12590,12099,4125.09,Withdrawal,Mobile,SUCCESS,2026-06-18 16:01:42
475,12607,6641,9349.01,Withdrawal,ATM,SUCCESS,2026-05-09 05:01:44
476,1489,12371,8456.63,Transfer,Internet Banking,SUCCESS,2026-06-18 15:04:55
477,3370,3366,6753.85,Deposit,Internet Banking,SUCCESS,2026-01-26 11:12:27
478,6616,1234,5184.42,Transfer,POS,FAILED,2026-05-29 12:30:25
479,12243,5378,7571.58,Withdrawal,POS,FAILED,2026-06-06 06:07:18
480,13734,8307,6703.21,Withdrawal,Internet Banking,SUCCESS,2026-03-09 10:54:48
481,14505,13823,7573.61,Withdrawal,ATM,FAILED,2026-04-11 22:38:38
482,9091,10612,8286.73,Deposit,ATM,SUCCESS,2026-01-16 15:40:29
483,14174,5567,4203.41,Transfer,Internet Banking,SUCCESS,2026-05-28 11:37:24
484,4919,5173,7245.2,Transfer,Internet Banking,FAILED,2026-01-08 05:30:49
485,13866,9667,9900.27,Withdrawal,ATM,SUCCESS,2026-05-29 22:45:36
486,12211,10304,7567.23,Transfer,Internet Banking,SUCCESS,2026-04-25 01:23:33
487,5632,4497,8509.95,Transfer,Mobile,FAILED,2026-04-15 18:33:09
488,5580,14908,6941.47,Withdrawal,ATM,FAILED,2026-05-03 07:37:51
489,4674,13781,2416.97,Transfer,Internet Banking,SUCCESS,2026-02-18 10:09:35
490,11712,10396,191.35,Withdrawal,Mobile,SUCCESS,2026-04-25 01:30:45
491,9349,7260,7650.02,Withdrawal,Mobile,SUCCESS,2026-02-08 18:27:58
492,10078,12549,815.18,Transfer,POS,SUCCESS,2026-06-11 05:11:07
493,8457,14910,2342.69,Transfer,Internet Banking,SUCCESS,2026-03-11 21:50:16
494,2069,5687,5203.51,Transfer,Internet Banking,FAILED,2026-05-05 21:59:39
495,12232,2122,2927.98,Withdrawal,ATM,FAILED,2026-06-23 06:09:34
496,13513,11792,6141.2,Deposit,Internet Banking,FAILED,2026-06-25 08:58:07
497,2005,5065,8781.8,Withdrawal,Internet Banking,FAILED,2026-02-04 00:49:31
498,14257,14891,1734.47,Transfer,Mobile,SUCCESS,2026-01-20 11:17:29
499,11651,4269,2213.03,Transfer,POS,FAILED,2026-01-08 06:24:54
500,4739,686,5254.41,Withdrawal,Internet Banking,SUCCESS,2026-03-10 13:31:16
501,10787,8018,7617.81,Withdrawal,Mobile,SUCCESS,2026-05-28 09:00:40
502,10156,2244,738.92,Withdrawal,POS,FAILED,2026-04-28 20:01:14
503,3605,14396,6150.72,Deposit,ATM,FAILED,2026-01-29 21:12:07
504,13346,6055,8348.9,Transfer,ATM,SUCCESS,2026-02-13 15:43:58
505,13829,1261,210.49,Withdrawal,ATM,FAILED,2026-02-22 23:32:42
506,12951,3415,900.8,Deposit,Mobile,FAILED,2026-01-07 18:29:12
507,13484,13107,800.93,Transfer,Internet Banking,SUCCESS,2026-05-26 10:48:34
508,13106,13972,1600.31,Transfer,ATM,FAILED,2026-02-18 22:57:53
509,7472,598,514.53,Transfer,ATM,FAILED,2026-02-23 05:31:59
510,1707,4577,8961.75,Transfer,ATM,SUCCESS,2026-04-07 15:13:11
511,5894,11925,4028.94,Deposit,POS,FAILED,2026-06-24 02:42:32
512,10787,9341,5199.38,Transfer,Internet Banking,FAILED,2026-03-12 16:15:21
513,11312,2114,5817.41,Deposit,Internet Banking,FAILED,2026-06-07 11:25:22
514,13315,1211,5904.43,Transfer,ATM,FAILED,2026-02-13 11:05:00
515,14782,8890,9878.41,Deposit,Mobile,SUCCESS,2026-05-02 14:20:52
516,14541,14235,2400.22,Transfer,ATM,FAILED,2026-06-21 01:21:08
517,10548,2718,2727.87,Transfer,POS,FAILED,2026-03-16 06:49:24
518,10701,11730,3804.93,Withdrawal,Mobile,SUCCESS,2026-03-28 01:47:38
519,6784,1598,3776.37,Transfer,ATM,FAILED,2026-02-06 15:18:32
520,13861,9874,3840.18,Deposit,Internet Banking,SUCCESS,2026-02-16 07:17:43
521,6193,3874,703.68,Transfer,Internet Banking,SUCCESS,2026-02-11 03:33:03
522,13381,2324,250.21,Withdrawal,Mobile,SUCCESS,2026-03-01 09:07:31
523,7138,12940,829.5,Withdrawal,Mobile,SUCCESS,2026-02-20 22:36:00
524,5387,11206,1734.84,Withdrawal,ATM,SUCCESS,2026-02-22 05:34:09
525,9414,7570,9750.03,Transfer,ATM,FAILED,2026-06-24 22:12:29
526,1536,3,6645.67,Transfer,Internet Banking,FAILED,2026-04-13 08:53:31
527,5327,6593,2237.09,Transfer,ATM,FAILED,2026-05-20 16:56:43
528,7911,4340,4780.13,Withdrawal,Mobile,SUCCESS,2026-02-14 15:39:47
529,12922,2507,8346.48,Deposit,ATM,FAILED,2026-03-25 18:05:33
530,14838,11650,277.83,Transfer,Internet Banking,FAILED,2026-02-12 17:35:32
531,2845,3791,228.04,Deposit,ATM,FAILED,2026-03-28 04:00:22
532,10886,8424,5529.89,Deposit,POS,FAILED,2026-03-15 16:12:19
533,2373,3577,457.71,Transfer,Mobile,SUCCESS,2026-06-13 14:18:05
534,13983,6096,2515.5,Deposit,Internet Banking,SUCCESS,2026-03-05 09:24:25
535,3923,5619,9330.08,Transfer,ATM,SUCCESS,2026-02-28 03:39:09
536,7726,859,9498.65,Transfer,Mobile,FAILED,2026-01-16 07:57:07
537,9879,4604,9228.78,Transfer,Mobile,SUCCESS,2026-04-26 21:58:26
538,905,11962,2455.09,Withdrawal,POS,SUCCESS,2026-01-28 19:57:20
539,11955,8411,5177.92,Transfer,Mobile,SUCCESS,2026-03-28 22:17:25
540,1816,4137,1284.03,Withdrawal,ATM,SUCCESS,2026-04-21 21:41:05
541,12822,2190,5612.38,Transfer,Internet Banking,SUCCESS,2026-03-05 01:16:49
542,9126,6558,6632.87,Transfer,Mobile,FAILED,2026-06-08 22:20:02
543,9672,13902,1056.74,Withdrawal,ATM,FAILED,2026-05-02 05:44:23
544,9935,10670,7792.42,Withdrawal,Mobile,SUCCESS,2026-03-21 09:05:20
545,766,790,7137.79,Deposit,Mobile,SUCCESS,2026-01-09 14:31:04
546,14098,1725,2427.84,Deposit,ATM,SUCCESS,2026-04-06 23:33:48
547,2062,6463,9316.7,Transfer,Internet Banking,SUCCESS,2026-04-27 04:16:16
548,11934,8991,2989.58,Deposit,ATM,SUCCESS,2026-06-08 16:45:17
549,14966,4923,1997.37,Deposit,Internet Banking,FAILED,2026-06-24 12:13:13
550,2018,5371,3687.46,Withdrawal,Mobile,SUCCESS,2026-01-27 17:58:17
551,12778,7040,6508.38,Withdrawal,ATM,FAILED,2026-02-24 16:26:30
552,13741,4528,6312.21,Withdrawal,Mobile,SUCCESS,2026-02-12 12:43:53
553,1859,7694,4216.4,Deposit,POS,FAILED,2026-01-12 11:35:24
554,14293,10617,3514.87,Withdrawal,POS,SUCCESS,2026-04-25 22:30:37
555,14255,14632,8190.21,Deposit,ATM,SUCCESS,2026-05-19 22:21:17
556,14910,2908,5645.01,Transfer,Internet Banking,SUCCESS,2026-05-11 10:30:24
557,4998,494,1861.48,Withdrawal,Mobile,FAILED,2026-04-25 15:08:05
558,2964,7672,5250.23,Withdrawal,ATM,FAILED,2026-04-14 02:30:10
559,10238,2059,5139.74,Transfer,Internet Banking,SUCCESS,2026-05-22 11:28:29
560,11531,13398,2638.62,Withdrawal,ATM,SUCCESS,2026-06-06 17:03:31
561,6021,5339,4475.46,Transfer,ATM,SUCCESS,2026-05-30 04:18:09
562,3225,3276,479.98,Transfer,POS,SUCCESS,2026-01-19 22:24:44
563,12867,10281,2472.24,Transfer,ATM,FAILED,2026-02-14 15:40:39
564,10251,12194,7594.48,Withdrawal,Internet Banking,SUCCESS,2026-05-07 20:35:45
565,10101,11704,7123.17,Withdrawal,POS,FAILED,2026-02-27 11:52:51
566,3953,3030,2637.25,Withdrawal,Mobile,FAILED,2026-01-11 21:49:25
567,9973,7255,403.02,Transfer,Mobile,SUCCESS,2026-01-27 00:07:07
568,12029,1638,2068.33,Deposit,POS,FAILED,2026-01-15 16:26:32
569,125,3425,3954.03,Transfer,Internet Banking,SUCCESS,2026-06-26 01:28:02
570,10314,9741,7268.41,Withdrawal,Mobile,FAILED,2026-02-11 22:02:56
571,13976,3614,5077.34,Deposit,ATM,SUCCESS,2026-03-22 02:56:51
572,3412,825,1885.42,Deposit,ATM,SUCCESS,2026-02-06 01:54:36
573,8310,14833,1892.25,Withdrawal,Mobile,FAILED,2026-06-02 23:38:49
574,6584,14269,1640.26,Transfer,Internet Banking,SUCCESS,2026-01-21 09:50:49
575,1066,4662,3106.28,Transfer,Mobile,SUCCESS,2026-01-21 03:11:40
576,1027,14053,3057.64,Withdrawal,Internet Banking,FAILED,2026-01-26 19:09:19
577,10337,4780,9508.36,Deposit,ATM,FAILED,2026-02-11 21:24:19
578,14971,14828,4850.91,Deposit,Mobile,SUCCESS,2026-06-03 08:58:13
579,1996,14880,7583.92,Deposit,Mobile,FAILED,2026-01-06 02:47:24
580,12015,3628,6515.48,Transfer,POS,SUCCESS,2026-04-18 02:23:30
581,6923,14018,1230.28,Transfer,POS,FAILED,2026-06-12 22:48:58
582,11444,10956,6642.72,Deposit,Internet Banking,SUCCESS,2026-01-25 03:30:46
583,2292,1878,4687.46,Deposit,ATM,FAILED,2026-03-20 03:24:35
584,3974,14293,4251.81,Withdrawal,Mobile,FAILED,2026-05-22 18:36:01
585,1155,13078,7891.74,Deposit,ATM,SUCCESS,2026-01-31 07:19:43
586,8512,3817,4473.5,Transfer,Mobile,FAILED,2026-02-27 18:47:36
587,8634,4337,8995.26,Transfer,ATM,SUCCESS,2026-01-05 12:50:09
588,1084,5387,2960.16,Withdrawal,POS,SUCCESS,2026-03-03 00:38:46
589,11079,1875,4109.99,Deposit,ATM,SUCCESS,2026-06-12 20:28:52
590,9050,3920,9144.53,Deposit,ATM,SUCCESS,2026-03-13 21:50:46
591,9556,14320,2730.71,Transfer,ATM,SUCCESS,2026-02-19 00:04:55
592,9288,5286,2244.04,Transfer,ATM,FAILED,2026-01-02 22:13:15
593,429,9650,2782.76,Transfer,ATM,FAILED,2026-03-11 04:03:03
594,14914,11274,3879.69,Deposit,ATM,SUCCESS,2026-04-01 17:03:03
595,5819,12342,5240.92,Transfer,POS,SUCCESS,2026-06-15 06:45:27
596,2979,14467,4040.85,Deposit,ATM,SUCCESS,2026-01-15 01:10:22
597,5460,7084,3024.22,Withdrawal,ATM,SUCCESS,2026-05-05 17:19:58
598,1136,14670,5138.75,Withdrawal,POS,SUCCESS,2026-04-18 02:48:37
599,4880,3321,492.33,Withdrawal,Internet Banking,SUCCESS,2026-06-13 18:09:18
600,1902,4022,3409.19,Withdrawal,Internet Banking,FAILED,2026-04-15 11:18:56
601,9887,11257,1264.19,Withdrawal,Mobile,FAILED,2026-01-15 16:24:19
602,9595,5388,5314.07,Withdrawal,Internet Banking,FAILED,2026-06-12 08:51:31
603,1597,7353,600.17,Withdrawal,Mobile,FAILED,2026-01-14 07:06:55
604,8684,14918,8680.66,Withdrawal,ATM,FAILED,2026-01-07 04:43:03
605,6740,13566,2416.19,Transfer,Mobile,SUCCESS,2026-04-12 17:17:15
606,2063,684,5783.11,Transfer,ATM,SUCCESS,2026-02-18 16:39:17
607,10871,1526,8954.23,Deposit,ATM,SUCCESS,2026-03-25 18:06:30
608,4078,12440,2308.69,Withdrawal,ATM,SUCCESS,2026-05-04 16:04:42
609,11757,12122,6067.35,Transfer,POS,SUCCESS,2026-04-25 10:16:57
610,3252,8074,3455.63,Transfer,ATM,SUCCESS,2026-01-14 21:08:10
611,5672,13303,6708.63,Deposit,Mobile,SUCCESS,2026-03-10 03:06:31
612,1130,11783,36.9,Withdrawal,Mobile,SUCCESS,2026-01-10 18:18:20
613,10121,407,4938.1,Deposit,Internet Banking,FAILED,2026-05-09 19:29:47
614,5618,10874,4758.21,Deposit,Mobile,FAILED,2026-03-04 21:05:20
615,3267,14761,8089.5,Transfer,POS,FAILED,2026-05-13 15:31:58
616,9872,5637,3447.88,Withdrawal,Mobile,SUCCESS,2026-06-04 07:23:54
617,6583,5766,8052.9,Withdrawal,Internet Banking,SUCCESS,2026-06-04 21:58:42
618,2054,11931,8852.57,Transfer,Mobile,FAILED,2026-01-09 09:28:35
619,1179,11664,4582.53,Transfer,Mobile,FAILED,2026-04-08 21:10:31
620,13084,9074,6188.3,Deposit,ATM,FAILED,2026-03-24 23:36:43
621,8312,1671,4547.62,Transfer,Mobile,SUCCESS,2026-06-26 14:11:08
622,11129,6510,605.64,Transfer,Internet Banking,FAILED,2026-05-23 02:13:41
623,9646,7132,2833.16,Deposit,Internet Banking,FAILED,2026-02-27 14:40:06
624,1353,12489,2654.51,Transfer,Internet Banking,SUCCESS,2026-02-25 22:36:55
625,10152,6775,8601.21,Withdrawal,Mobile,FAILED,2026-06-09 06:22:55
626,13621,6654,1060.25,Transfer,Mobile,FAILED,2026-01-25 20:02:07
627,9613,9878,3521.02,Deposit,POS,SUCCESS,2026-06-22 15:01:47
628,2756,14987,6814.47,Deposit,ATM,SUCCESS,2026-04-06 12:59:09
629,5144,6144,1469.77,Withdrawal,Mobile,SUCCESS,2026-02-25 22:26:06
630,1292,14950,7179.55,Withdrawal,POS,FAILED,2026-04-23 11:26:31
631,7657,9822,2804.7,Transfer,Mobile,FAILED,2026-03-10 11:06:04
632,969,14154,9292.86,Withdrawal,ATM,SUCCESS,2026-01-29 15:50:18
633,1686,8465,6907.31,Withdrawal,POS,SUCCESS,2026-06-28 22:25:27
634,1586,3665,6030.5,Transfer,POS,FAILED,2026-05-05 11:01:47
635,4909,7328,380.69,Transfer,Mobile,SUCCESS,2026-06-04 06:17:23
636,3353,9443,8881.94,Withdrawal,Mobile,FAILED,2026-01-23 04:09:49
637,1686,6661,1302.66,Deposit,Internet Banking,FAILED,2026-06-15 17:22:33
638,8829,4355,9554.51,Transfer,POS,FAILED,2026-06-04 19:10:21
639,13617,3274,7607.87,Transfer,ATM,FAILED,2026-01-23 05:42:37
640,6947,8541,8434.23,Deposit,POS,FAILED,2026-02-24 07:55:10
641,7703,1572,2278.96,Deposit,Internet Banking,SUCCESS,2026-05-10 04:24:58
642,2779,14363,1899.93,Transfer,ATM,SUCCESS,2026-06-03 05:18:16
643,3794,11727,6940.39,Withdrawal,Internet Banking,SUCCESS,2026-03-10 14:04:02
644,10024,14738,6694.09,Deposit,ATM,SUCCESS,2026-04-07 17:54:14
645,11365,14223,1430.5,Transfer,Mobile,FAILED,2026-03-26 19:37:34
646,6914,11586,3516.24,Withdrawal,Internet Banking,FAILED,2026-05-14 10:38:32
647,8752,1505,7885.79,Withdrawal,Internet Banking,SUCCESS,2026-04-13 08:18:14
648,13157,4359,9971.92,Deposit,ATM,FAILED,2026-02-15 06:52:23
649,1501,6897,2985.76,Withdrawal,ATM,SUCCESS,2026-02-21 19:10:42
650,13843,1159,2740.07,Transfer,Mobile,SUCCESS,2026-02-19 02:19:35
651,9366,9536,9491.99,Withdrawal,Mobile,SUCCESS,2026-04-29 17:32:42
652,8493,13529,2800.59,Deposit,Internet Banking,SUCCESS,2026-05-31 14:18:23
653,2266,3043,4727.17,Transfer,POS,FAILED,2026-06-15 13:05:22
654,14161,12780,577.5,Withdrawal,Mobile,SUCCESS,2026-05-14 03:05:39
655,3865,11837,5527.33,Deposit,Internet Banking,SUCCESS,2026-02-06 19:48:50
656,6431,11115,3715.11,Withdrawal,ATM,FAILED,2026-05-18 20:24:49
657,8610,12024,949.84,Deposit,Mobile,SUCCESS,2026-02-18 07:16:54
658,14925,14204,4073.45,Deposit,Internet Banking,FAILED,2026-01-06 02:20:31
659,5402,14972,7232.26,Deposit,ATM,SUCCESS,2026-02-22 08:21:58
